val_cross_entropy_step,step,val_acc,val_cross_entropy_epoch,epoch,cross_entropy_epoch,cross_entropy_step,train_acc
0.8476427793502808,615,,,,,,
,2295,0.7888849377632141,0.8150081038475037,55,,,
,2295,,,55,0.8744404315948486,,
,2299,,,56,,0.9156336188316345,0.755859375
0.7705272436141968,616,,,,,,
0.8141595125198364,617,,,,,,
0.720349133014679,618,,,,,,
0.792349100112915,619,,,,,,
0.7620944976806641,620,,,,,,
0.7395548820495605,621,,,,,,
0.7828315496444702,622,,,,,,
0.7575459480285645,623,,,,,,
0.8394691944122314,624,,,,,,
0.7361897230148315,625,,,,,,
0.8009598255157471,626,,,,,,
,2336,0.7977628111839294,0.7741845846176147,56,,,
,2336,,,56,0.8871284127235413,,
,2349,,,57,,0.8405377864837646,0.78125
0.7512117028236389,627,,,,,,
0.7022544145584106,628,,,,,,
0.7325627207756042,629,,,,,,
0.715011715888977,630,,,,,,
0.768501341342926,631,,,,,,
0.8715903162956238,632,,,,,,
0.729350209236145,633,,,,,,
0.7635301947593689,634,,,,,,
0.7470494508743286,635,,,,,,
0.7555962204933167,636,,,,,,
0.7620052695274353,637,,,,,,
,2377,0.8006036877632141,0.7544239163398743,57,,,
,2377,,,57,0.8673480153083801,,
,2399,,,58,,0.8393620848655701,0.767578125
0.7692100405693054,638,,,,,,
0.739059567451477,639,,,,,,
0.8022812008857727,640,,,,,,
0.739524245262146,641,,,,,,
0.8166453838348389,642,,,,,,
0.8333669900894165,643,,,,,,
0.6729309558868408,644,,,,,,
0.7973278760910034,645,,,,,,
0.8166462182998657,646,,,,,,
0.7300063967704773,647,,,,,,
0.6970323324203491,648,,,,,,
,2418,0.7895951867103577,0.7649118900299072,58,,,
,2418,,,58,0.8437677025794983,,
,2449,,,59,,0.922991156578064,0.75
0.8319810032844543,649,,,,,,
0.7659685611724854,650,,,,,,
0.807706356048584,651,,,,,,
0.7847132086753845,652,,,,,,
0.7636855840682983,653,,,,,,
0.8880431652069092,654,,,,,,
0.884991466999054,655,,,,,,
0.8271256685256958,656,,,,,,
0.8071628212928772,657,,,,,,
0.8815678954124451,658,,,,,,
0.7928187251091003,659,,,,,,
,2459,0.7748579382896423,0.8214331269264221,59,,,
,2459,,,59,0.9082679748535156,,
,2499,,,60,,0.8309083580970764,0.77734375
0.7075998783111572,660,,,,,,
0.781507670879364,661,,,,,,
0.7662686109542847,662,,,,,,
0.6550047993659973,663,,,,,,
0.8031214475631714,664,,,,,,
0.7610949873924255,665,,,,,,
0.8207527995109558,666,,,,,,
0.7925393581390381,667,,,,,,
0.8193897604942322,668,,,,,,
0.727475643157959,669,,,,,,
0.750967800617218,670,,,,,,
,2500,0.7979403138160706,0.7623384594917297,60,,,
,2500,,,60,0.8611594438552856,,
0.8731538653373718,671,,,,,,
0.8198198676109314,672,,,,,,
0.8836516737937927,673,,,,,,
0.8746907711029053,674,,,,,,
0.9138339161872864,675,,,,,,
0.9204789996147156,676,,,,,,
0.848418116569519,677,,,,,,
0.9106563925743103,678,,,,,,
0.8124274015426636,679,,,,,,
0.8378936052322388,680,,,,,,
0.8590806722640991,681,,,,,,
,2541,0.7693536877632141,0.8685550093650818,61,,,
,2541,,,61,0.9005547761917114,,
,2549,,,62,,0.8764048218727112,0.765625
0.7115302085876465,682,,,,,,
0.6911874413490295,683,,,,,,
0.7708634734153748,684,,,,,,
0.8360969424247742,685,,,,,,
0.7527404427528381,686,,,,,,
0.8049741983413696,687,,,,,,
0.7380131483078003,688,,,,,,
0.7667378783226013,689,,,,,,
0.7941402196884155,690,,,,,,
0.7565356492996216,691,,,,,,
0.8251740336418152,692,,,,,,
,2582,0.806640625,0.7679994702339172,62,,,
,2582,,,62,0.8737890720367432,,
,2599,,,63,,0.8465383648872375,0.78515625
0.8323490023612976,693,,,,,,
0.8322179317474365,694,,,,,,
0.7801448702812195,695,,,,,,
0.8371596932411194,696,,,,,,
0.8620328307151794,697,,,,,,
0.9263705611228943,698,,,,,,
0.8432493805885315,699,,,,,,
0.821325957775116,700,,,,,,
0.810765266418457,701,,,,,,
0.8353646397590637,702,,,,,,
0.8472466468811035,703,,,,,,
,2623,0.7757457494735718,0.8389295935630798,63,,,
,2623,,,63,0.8561059236526489,,
,2649,,,64,,0.9410886168479919,0.759765625
0.7937323451042175,704,,,,,,
0.8163807988166809,705,,,,,,
0.775607705116272,706,,,,,,
0.8281495571136475,707,,,,,,
0.7803242802619934,708,,,,,,
0.8205737471580505,709,,,,,,
0.755727231502533,710,,,,,,
0.8484933376312256,711,,,,,,
0.8705576062202454,712,,,,,,
0.7610039710998535,713,,,,,,
0.887925386428833,714,,,,,,
,2664,0.7856889367103577,0.8125886917114258,64,,,
,2664,,,64,0.8891851902008057,,
,2699,,,65,,0.8996875882148743,0.759765625
0.6753562688827515,715,,,,,,
0.6957650780677795,716,,,,,,
0.709945797920227,717,,,,,,
0.6550627946853638,718,,,,,,
0.7672454714775085,719,,,,,,
0.7692987322807312,720,,,,,,
0.7495812177658081,721,,,,,,
0.7322037220001221,722,,,,,,
0.7372952103614807,723,,,,,,
0.7305014133453369,724,,,,,,
0.7037478089332581,725,,,,,,
,2705,0.8057528138160706,0.720545768737793,65,,,
,2705,,,65,0.8677850961685181,,
0.8784598708152771,726,,,,,,
0.7732241153717041,727,,,,,,
0.8081735372543335,728,,,,,,
0.794615626335144,729,,,,,,
0.8078054785728455,730,,,,,,
0.7986477613449097,731,,,,,,
0.8149722218513489,732,,,,,,
0.8408496379852295,733,,,,,,
0.7666711807250977,734,,,,,,
0.7456726431846619,735,,,,,,
0.8313988447189331,736,,,,,,
,2746,0.7821378111839294,0.8054991364479065,66,,,
,2746,,,66,0.8519837260246277,,
,2749,,,67,,0.820949137210846,0.791015625
0.7276610732078552,737,,,,,,
0.7706701159477234,738,,,,,,
0.8072987794876099,739,,,,,,
0.8061792254447937,740,,,,,,
0.7567695379257202,741,,,,,,
0.6922972202301025,742,,,,,,
0.8081823587417603,743,,,,,,
0.8764536380767822,744,,,,,,
0.7934887409210205,745,,,,,,
0.7943108081817627,746,,,,,,
0.729748010635376,747,,,,,,
,2787,0.7958096861839294,0.778459906578064,67,,,
,2787,,,67,0.8877151012420654,,
,2799,,,68,,0.8692491054534912,0.748046875
0.7726050019264221,748,,,,,,
0.7898141741752625,749,,,,,,
0.7592077255249023,750,,,,,,
0.7685144543647766,751,,,,,,
0.773132860660553,752,,,,,,
0.7882567048072815,753,,,,,,
0.9079034924507141,754,,,,,,
0.8125500082969666,755,,,,,,
0.8619807958602905,756,,,,,,
0.8185995817184448,757,,,,,,
0.744047999382019,758,,,,,,
,2828,0.7935014367103577,0.7996920943260193,68,,,
,2828,,,68,0.8877031207084656,,
,2849,,,69,,0.9788863658905029,0.765625
0.746719241142273,759,,,,,,
0.7075120806694031,760,,,,,,
0.7543368935585022,761,,,,,,
0.7596412897109985,762,,,,,,
0.7870550155639648,763,,,,,,
0.7311854362487793,764,,,,,,
0.7589665055274963,765,,,,,,
0.7819663882255554,766,,,,,,
0.7832416296005249,767,,,,,,
0.8602567911148071,768,,,,,,
0.6774761080741882,769,,,,,,
,2869,0.7919034361839294,0.7589415907859802,69,,,
,2869,,,69,0.8853875398635864,,
,2899,,,70,,0.937549889087677,0.751953125
0.8310226798057556,770,,,,,,
0.7490852475166321,771,,,,,,
0.8005068898200989,772,,,,,,
0.7564097046852112,773,,,,,,
0.7832293510437012,774,,,,,,
0.7466531991958618,775,,,,,,
0.8188473582267761,776,,,,,,
0.7715904116630554,777,,,,,,
0.7673286199569702,778,,,,,,
0.7622225880622864,779,,,,,,
0.830832839012146,780,,,,,,
,2910,0.7958096861839294,0.7834298610687256,70,,,
,2910,,,70,0.9140583872795105,,
,2949,,,71,,0.9489611983299255,0.7421875
0.7742838263511658,781,,,,,,
0.8492186665534973,782,,,,,,
0.9414193630218506,783,,,,,,
0.8114631175994873,784,,,,,,
0.887631356716156,785,,,,,,
0.8384016752243042,786,,,,,,
0.7458050847053528,787,,,,,,
0.8599830269813538,788,,,,,,
0.7895619869232178,789,,,,,,
0.7732729911804199,790,,,,,,
0.7647402286529541,791,,,,,,
,2951,0.7769886255264282,0.821434736251831,71,,,
,2951,,,71,0.8950679898262024,,
0.7961162328720093,792,,,,,,
0.7303547263145447,793,,,,,,
0.8731527328491211,794,,,,,,
0.8215429782867432,795,,,,,,
0.803192675113678,796,,,,,,
0.7505736947059631,797,,,,,,
0.7833230495452881,798,,,,,,
0.8931044936180115,799,,,,,,
0.6580725312232971,800,,,,,,
0.8094645142555237,801,,,,,,
0.7787407636642456,802,,,,,,
,2992,0.7931463122367859,0.7906944155693054,72,,,
,2992,,,72,0.9065813422203064,,
,2999,,,73,,0.9241109490394592,0.7421875
0.828093409538269,803,,,,,,
0.8965116739273071,804,,,,,,
0.753087043762207,805,,,,,,
0.8343712091445923,806,,,,,,
0.797660231590271,807,,,,,,
0.8017330765724182,808,,,,,,
0.8137768507003784,809,,,,,,
0.771524965763092,810,,,,,,
0.756514310836792,811,,,,,,
0.8318402171134949,812,,,,,,
0.8300856947898865,813,,,,,,
,3033,0.7835582494735718,0.8104726672172546,73,,,
,3033,,,73,0.8681016564369202,,
,3049,,,74,,0.8461977243423462,0.763671875
0.8610917925834656,814,,,,,,
0.8402248620986938,815,,,,,,
0.8538886904716492,816,,,,,,
0.8431985378265381,817,,,,,,
0.8539890050888062,818,,,,,,
0.7979050874710083,819,,,,,,
0.8304310441017151,820,,,,,,
0.8289662599563599,821,,,,,,
0.8171393275260925,822,,,,,,
0.7990772128105164,823,,,,,,
0.8598032593727112,824,,,,,,
,3074,0.7729048132896423,0.8350649476051331,74,,,
,3074,,,74,0.8905218839645386,,
,3099,,,75,,1.0326801538467407,0.708984375
0.8928228616714478,825,,,,,,
0.880727231502533,826,,,,,,
0.9854157567024231,827,,,,,,
0.8941161632537842,828,,,,,,
0.9078507423400879,829,,,,,,
0.9150738716125488,830,,,,,,
0.9414584636688232,831,,,,,,
0.8970044255256653,832,,,,,,
0.8853068947792053,833,,,,,,
0.997930109500885,834,,,,,,
0.9039827585220337,835,,,,,,
,3115,0.755859375,0.918335497379303,75,,,
,3115,,,75,0.9199591875076294,,
,3149,,,76,,0.969155490398407,0.73828125
0.7722819447517395,836,,,,,,
0.75807124376297,837,,,,,,
0.787032425403595,838,,,,,,
0.8398350477218628,839,,,,,,
0.7619028687477112,840,,,,,,
0.7862424850463867,841,,,,,,
0.935350239276886,842,,,,,,
0.7689903974533081,843,,,,,,
0.8210641741752625,844,,,,,,
0.7175174951553345,845,,,,,,
0.802305281162262,846,,,,,,
,3156,0.7990056872367859,0.7955085635185242,76,,,
,3156,,,76,0.9093412160873413,,
0.8394714593887329,847,,,,,,
0.891152560710907,848,,,,,,
0.8800075054168701,849,,,,,,
0.8860853314399719,850,,,,,,
0.8818386793136597,851,,,,,,
0.8170281648635864,852,,,,,,
0.8253240585327148,853,,,,,,
0.9433660507202148,854,,,,,,
0.8509811162948608,855,,,,,,
0.9903252124786377,856,,,,,,
0.9522191286087036,857,,,,,,
,3197,0.7563920617103577,0.8870726227760315,77,,,
,3197,,,77,0.9019765257835388,,
,3199,,,78,,0.9097139835357666,0.73828125
0.8404545187950134,858,,,,,,
0.8155933618545532,859,,,,,,
0.7653899788856506,860,,,,,,
0.7427651286125183,861,,,,,,
0.8236903548240662,862,,,,,,
0.8451195955276489,863,,,,,,
0.8678366541862488,864,,,,,,
0.8310292363166809,865,,,,,,
0.8804435133934021,866,,,,,,
0.8093016147613525,867,,,,,,
0.7921528816223145,868,,,,,,
,3238,0.7791193127632141,0.8194342255592346,78,,,
,3238,,,78,0.8987176418304443,,
,3249,,,79,,0.9080325961112976,0.783203125
0.8142921924591064,869,,,,,,
0.7587490677833557,870,,,,,,
0.7447133660316467,871,,,,,,
0.8489628434181213,872,,,,,,
0.864635705947876,873,,,,,,
0.827542245388031,874,,,,,,
0.721847414970398,875,,,,,,
0.8517218828201294,876,,,,,,
0.857570230960846,877,,,,,,
0.8371061086654663,878,,,,,,
0.9035717844963074,879,,,,,,
,3279,0.7899503111839294,0.8209739327430725,79,,,
,3279,,,79,0.8893200159072876,,
,3299,,,80,,0.8921046257019043,0.76171875
0.9294784069061279,880,,,,,,
0.8712954521179199,881,,,,,,
0.9441407322883606,882,,,,,,
0.8641241788864136,883,,,,,,
0.7959911227226257,884,,,,,,
0.8887455463409424,885,,,,,,
0.8032490015029907,886,,,,,,
0.9198337197303772,887,,,,,,
0.8783405423164368,888,,,,,,
0.9787944555282593,889,,,,,,
0.8678690195083618,890,,,,,,
,3320,0.7642045617103577,0.8856238722801208,80,,,
,3320,,,80,0.9422826766967773,,
,3349,,,81,,1.0421608686447144,0.705078125
0.9270223379135132,891,,,,,,
0.7986456751823425,892,,,,,,
0.8386126756668091,893,,,,,,
0.7955280542373657,894,,,,,,
0.7940855622291565,895,,,,,,
0.8612136840820312,896,,,,,,
0.8220058083534241,897,,,,,,
0.7782633900642395,898,,,,,,
0.8335201740264893,899,,,,,,
0.8754836916923523,900,,,,,,
0.8392361998558044,901,,,,,,
,3361,0.7746803760528564,0.8330560922622681,81,,,
,3361,,,81,0.9255931973457336,,
,3399,,,82,,0.9337539672851562,0.755859375
0.7653542160987854,902,,,,,,
0.8229042291641235,903,,,,,,
0.7902325391769409,904,,,,,,
0.8733665347099304,905,,,,,,
0.9194198250770569,906,,,,,,
0.850836455821991,907,,,,,,
0.70282381772995,908,,,,,,
0.8380416631698608,909,,,,,,
0.8989871740341187,910,,,,,,
0.8447679281234741,911,,,,,,
0.9620129466056824,912,,,,,,
,3402,0.7750355005264282,0.8426133990287781,82,,,
,3402,,,82,0.9415571689605713,,
0.816411554813385,913,,,,,,
0.8870600461959839,914,,,,,,
0.8230949640274048,915,,,,,,
0.8645235300064087,916,,,,,,
0.8729704022407532,917,,,,,,
0.9665212631225586,918,,,,,,
0.8959689736366272,919,,,,,,
0.8503420352935791,920,,,,,,
0.8629742860794067,921,,,,,,
0.843360424041748,922,,,,,,
0.796185314655304,923,,,,,,
,3443,0.7620738744735718,0.8617648482322693,83,,,
,3443,,,83,0.9148929715156555,,
,3449,,,84,,0.8354833722114563,0.787109375
0.8247783780097961,924,,,,,,
0.8650723695755005,925,,,,,,
0.7706319093704224,926,,,,,,
0.8149363398551941,927,,,,,,
0.8973428010940552,928,,,,,,
0.8122413754463196,929,,,,,,
0.8458771705627441,930,,,,,,
0.8680294156074524,931,,,,,,
0.8430493474006653,932,,,,,,
0.8665565252304077,933,,,,,,
0.8004804253578186,934,,,,,,
,3484,0.7805397510528564,0.8371815085411072,84,,,
,3484,,,84,0.9111883640289307,,
,3499,,,85,,0.9561763405799866,0.744140625
1.0067594051361084,935,,,,,,
0.8717232346534729,936,,,,,,
0.8022074103355408,937,,,,,,
0.8656582236289978,938,,,,,,
0.8424411416053772,939,,,,,,
0.8136376738548279,940,,,,,,
0.8398440480232239,941,,,,,,
0.907219648361206,942,,,,,,
0.8231236338615417,943,,,,,,
0.8835303783416748,944,,,,,,
0.7617985010147095,945,,,,,,
,3525,0.7686434388160706,0.8561767339706421,85,,,
,3525,,,85,0.9403100609779358,,
,3549,,,86,,0.9487265348434448,0.767578125
0.8549227714538574,946,,,,,,
0.8741365671157837,947,,,,,,
0.8873188495635986,948,,,,,,
0.8214166164398193,949,,,,,,
0.8775415420532227,950,,,,,,
0.8809278607368469,951,,,,,,
0.8799349069595337,952,,,,,,
0.9041929244995117,953,,,,,,
0.8983210325241089,954,,,,,,
0.898523211479187,955,,,,,,
0.841670572757721,956,,,,,,
,3566,0.7647371888160706,0.8744460940361023,86,,,
,3566,,,86,0.9731414318084717,,
,3599,,,87,,0.9277520179748535,0.73828125
0.8090873956680298,957,,,,,,
0.8093815445899963,958,,,,,,
0.897526741027832,959,,,,,,
0.7899919748306274,960,,,,,,
0.7389011979103088,961,,,,,,
0.8139024376869202,962,,,,,,
0.7982124090194702,963,,,,,,
0.8040335774421692,964,,,,,,
0.7109339237213135,965,,,,,,
0.8969552516937256,966,,,,,,
0.9198904037475586,967,,,,,,
,3607,0.7741477489471436,0.817165195941925,87,,,
,3607,,,87,0.9433817863464355,,
0.8263816833496094,968,,,,,,
0.9472402334213257,969,,,,,,
0.8806748986244202,970,,,,,,
0.9238627552986145,971,,,,,,
0.9084683060646057,972,,,,,,
0.8922610878944397,973,,,,,,
0.8907003998756409,974,,,,,,
0.9553298354148865,975,,,,,,
0.9682657718658447,976,,,,,,
0.8810166120529175,977,,,,,,
0.8761802911758423,978,,,,,,
,3648,0.7604758739471436,0.9045801758766174,88,,,
,3648,,,88,0.9278765320777893,,
,3649,,,89,,0.8725736737251282,0.755859375
0.8725717067718506,979,,,,,,
0.9073269963264465,980,,,,,,
0.7818950414657593,981,,,,,,
0.8105295300483704,982,,,,,,
0.7841086387634277,983,,,,,,
0.9017068147659302,984,,,,,,
0.83030766248703,985,,,,,,
0.8521572947502136,986,,,,,,
0.8783629536628723,987,,,,,,
0.833823561668396,988,,,,,,
0.7723737955093384,989,,,,,,
,3689,0.7739701867103577,0.8386512994766235,89,,,
,3689,,,89,0.9182162284851074,,
,3699,,,90,,0.9283444881439209,0.755859375
0.7932283878326416,990,,,,,,
0.7600446343421936,991,,,,,,
0.8357000350952148,992,,,,,,
0.9586085081100464,993,,,,,,
0.7991043329238892,994,,,,,,
0.8771247267723083,995,,,,,,
0.9029256701469421,996,,,,,,
0.8604421615600586,997,,,,,,
0.7948383688926697,998,,,,,,
0.8795469403266907,999,,,,,,
0.8593258261680603,1000,,,,,,
,3730,0.765625,0.8473535180091858,90,,,
,3730,,,90,0.9006125330924988,,
,3749,,,91,,0.9211882948875427,0.732421875
0.8016937971115112,1001,,,,,,
0.8221452832221985,1002,,,,,,
0.7594211101531982,1003,,,,,,
0.8055232167243958,1004,,,,,,
0.7341610789299011,1005,,,,,,
0.8533287048339844,1006,,,,,,
0.8051986694335938,1007,,,,,,
0.7614725828170776,1008,,,,,,
0.752973198890686,1009,,,,,,
0.8525316119194031,1010,,,,,,
0.7962064146995544,1011,,,,,,
,3771,0.7848011255264282,0.7949686646461487,91,,,
,3771,,,91,0.9151919484138489,,
,3799,,,92,,0.9652210474014282,0.7578125
0.9452077746391296,1012,,,,,,
0.9710940718650818,1013,,,,,,
1.0140408277511597,1014,,,,,,
0.9150040149688721,1015,,,,,,
0.9353601932525635,1016,,,,,,
0.9086236953735352,1017,,,,,,
0.9235081672668457,1018,,,,,,
0.8755919933319092,1019,,,,,,
0.9579183459281921,1020,,,,,,
0.9916757345199585,1021,,,,,,
1.0964361429214478,1022,,,,,,
,3812,0.7496448755264282,0.9576782584190369,92,,,
,3812,,,92,0.9851809144020081,,
,3849,,,93,,0.8765893578529358,0.7734375
0.840661883354187,1023,,,,,,
0.8332571387290955,1024,,,,,,
0.802078902721405,1025,,,,,,
0.7801633477210999,1026,,,,,,
0.7687439918518066,1027,,,,,,
0.8113604784011841,1028,,,,,,
0.7997338771820068,1029,,,,,,
0.8358137011528015,1030,,,,,,
0.8433056473731995,1031,,,,,,
0.8027963042259216,1032,,,,,,
0.8008264899253845,1033,,,,,,
,3853,0.783203125,0.8107946515083313,93,,,
,3853,,,93,0.9385987520217896,,
0.8045099973678589,1034,,,,,,
0.8218057155609131,1035,,,,,,
0.8449241518974304,1036,,,,,,
0.8257489800453186,1037,,,,,,
0.7685892581939697,1038,,,,,,
0.707135796546936,1039,,,,,,
0.8529792428016663,1040,,,,,,
0.8089067935943604,1041,,,,,,
0.877699077129364,1042,,,,,,
0.7394418120384216,1043,,,,,,
0.857702374458313,1044,,,,,,
,3894,0.7824928760528564,0.8099493384361267,94,,,
,3894,,,94,0.8528939485549927,,
,3899,,,95,,0.8607141971588135,0.7734375
0.8848051428794861,1045,,,,,,
0.8886789679527283,1046,,,,,,
0.8807913661003113,1047,,,,,,
0.8341788649559021,1048,,,,,,
0.8745359182357788,1049,,,,,,
0.7724535465240479,1050,,,,,,
0.8623130917549133,1051,,,,,,
0.8745440244674683,1052,,,,,,
0.8971545696258545,1053,,,,,,
0.7956628799438477,1054,,,,,,
0.856605589389801,1055,,,,,,
,3935,0.7720170617103577,0.856520414352417,95,,,
,3935,,,95,0.9038695096969604,,
,3949,,,96,,0.9216133952140808,0.755859375
0.8200780153274536,1056,,,,,,
0.8383502960205078,1057,,,,,,
0.8504992127418518,1058,,,,,,
0.8414895534515381,1059,,,,,,
0.8009585738182068,1060,,,,,,
0.8140046000480652,1061,,,,,,
0.8465065956115723,1062,,,,,,
0.8107069730758667,1063,,,,,,
0.8178197741508484,1064,,,,,,
0.7809605598449707,1065,,,,,,
0.859562873840332,1066,,,,,,
,3976,0.7801846861839294,0.825539767742157,96,,,
,3976,,,96,0.9032052159309387,,
,3999,,,97,,0.8773795366287231,0.759765625
0.8976789712905884,1067,,,,,,
0.755679190158844,1068,,,,,,
0.8541268110275269,1069,,,,,,
0.7761315107345581,1070,,,,,,
0.8541865348815918,1071,,,,,,
0.7793454527854919,1072,,,,,,
0.8124350309371948,1073,,,,,,
0.8963799476623535,1074,,,,,,
0.868396520614624,1075,,,,,,
0.7861894369125366,1076,,,,,,
0.8263217806816101,1077,,,,,,
,4017,0.7713068127632141,0.827897310256958,97,,,
,4017,,,97,0.9093619585037231,,
,4049,,,98,,0.960894763469696,0.724609375
0.9606741070747375,1078,,,,,,
0.9207303524017334,1079,,,,,,
0.8782505393028259,1080,,,,,,
0.8813184499740601,1081,,,,,,
0.9798344969749451,1082,,,,,,
0.9186033606529236,1083,,,,,,
0.9175914525985718,1084,,,,,,
0.8964394927024841,1085,,,,,,
0.9503834247589111,1086,,,,,,
0.9237984418869019,1087,,,,,,
0.9736719131469727,1088,,,,,,
,4058,0.7549715638160706,0.9273906350135803,98,,,
,4058,,,98,0.9434289932250977,,
,4099,,,99,,0.8707637786865234,0.787109375
0.8630828857421875,1089,,,,,,
0.7587763071060181,1090,,,,,,
0.8497512340545654,1091,,,,,,
0.8023002743721008,1092,,,,,,
0.8773736357688904,1093,,,,,,
0.7684295773506165,1094,,,,,,
0.8700776696205139,1095,,,,,,
0.8066261410713196,1096,,,,,,
0.802100658416748,1097,,,,,,
0.7738850712776184,1098,,,,,,
0.935847818851471,1099,,,,,,
,4099,0.783203125,0.8280228972434998,99,,,
,4099,,,99,0.9538687467575073,,
